date,season,competition,league_match,home_team,away_team,home_score,away_score,home_pen,away_pen,penalties,shootout_winner,neutral,venue,event_id,stage
2001-04-13,2001,MLS,True,Colorado Rapids,Red Bull New York,1,1,,,False,,False,,fbcsv-mls-2001-2001-04-13-Colorado Rapids-Red Bull New York,Regular
2001-04-13,2001,MLS,True,San Jose Earthquakes,FC Dallas,0,1,,,False,,False,,fbcsv-mls-2001-2001-04-13-San Jose Earthquakes-FC Dallas,Regular
2001-04-13,2001,MLS,True,Tampa Bay Mutiny,Columbus Crew SC,1,2,,,False,,False,,fbcsv-mls-2001-2001-04-13-Tampa Bay Mutiny-Columbus Crew SC,Regular
2001-04-13,2001,MLS,True,New England Revolution,Miami Fusion,0,1,,,False,,False,,fbcsv-mls-2001-2001-04-13-New England Revolution-Miami Fusion,Regular
2001-04-13,2001,MLS,True,Sporting Kansas City,LA Galaxy,2,1,,,False,,False,,fbcsv-mls-2001-2001-04-13-Sporting Kansas City-LA Galaxy,Regular
2001-04-17,2001,MLS,True,Sporting Kansas City,Miami Fusion,2,1,,,False,,False,,fbcsv-mls-2001-2001-04-17-Sporting Kansas City-Miami Fusion,Regular
2001-04-20,2001,MLS,True,Columbus Crew SC,Sporting Kansas City,0,3,,,False,,False,,fbcsv-mls-2001-2001-04-20-Columbus Crew SC-Sporting Kansas City,Regular
2001-04-20,2001,MLS,True,D.C. United,New England Revolution,2,1,,,False,,False,,fbcsv-mls-2001-2001-04-20-D.C. United-New England Revolution,Regular
2001-04-20,2001,MLS,True,FC Dallas,Chicago Fire,3,2,,,False,,False,,fbcsv-mls-2001-2001-04-20-FC Dallas-Chicago Fire,Regular
2001-04-20,2001,MLS,True,LA Galaxy,Colorado Rapids,1,0,,,False,,False,,fbcsv-mls-2001-2001-04-20-LA Galaxy-Colorado Rapids,Regular
2001-04-20,2001,MLS,True,Miami Fusion,San Jose Earthquakes,2,1,,,False,,False,,fbcsv-mls-2001-2001-04-20-Miami Fusion-San Jose Earthquakes,Regular
2001-04-20,2001,MLS,True,Red Bull New York,Tampa Bay Mutiny,1,3,,,False,,False,,fbcsv-mls-2001-2001-04-20-Red Bull New York-Tampa Bay Mutiny,Regular
2001-04-27,2001,MLS,True,Colorado Rapids,LA Galaxy,2,3,,,False,,False,,fbcsv-mls-2001-2001-04-27-Colorado Rapids-LA Galaxy,Regular
2001-04-27,2001,MLS,True,Miami Fusion,New England Revolution,1,0,,,False,,False,,fbcsv-mls-2001-2001-04-27-Miami Fusion-New England Revolution,Regular
2001-04-27,2001,MLS,True,Tampa Bay Mutiny,Chicago Fire,0,1,,,False,,False,,fbcsv-mls-2001-2001-04-27-Tampa Bay Mutiny-Chicago Fire,Regular
2001-04-27,2001,MLS,True,Red Bull New York,FC Dallas,3,2,,,False,,False,,fbcsv-mls-2001-2001-04-27-Red Bull New York-FC Dallas,Regular
2001-04-27,2001,MLS,True,Sporting Kansas City,San Jose Earthquakes,0,0,,,False,,False,,fbcsv-mls-2001-2001-04-27-Sporting Kansas City-San Jose Earthquakes,Regular
2001-05-01,2001,MLS,True,Red Bull New York,Sporting Kansas City,4,1,,,False,,False,,fbcsv-mls-2001-2001-05-01-Red Bull New York-Sporting Kansas City,Regular
2001-05-04,2001,MLS,True,Chicago Fire,Tampa Bay Mutiny,2,0,,,False,,False,,fbcsv-mls-2001-2001-05-04-Chicago Fire-Tampa Bay Mutiny,Regular
2001-05-04,2001,MLS,True,Columbus Crew SC,Miami Fusion,0,0,,,False,,False,,fbcsv-mls-2001-2001-05-04-Columbus Crew SC-Miami Fusion,Regular
2001-05-04,2001,MLS,True,FC Dallas,Colorado Rapids,0,1,,,False,,False,,fbcsv-mls-2001-2001-05-04-FC Dallas-Colorado Rapids,Regular
2001-05-04,2001,MLS,True,San Jose Earthquakes,New England Revolution,3,2,,,False,,False,,fbcsv-mls-2001-2001-05-04-San Jose Earthquakes-New England Revolution,Regular
2001-05-04,2001,MLS,True,LA Galaxy,Sporting Kansas City,2,1,,,False,,False,,fbcsv-mls-2001-2001-05-04-LA Galaxy-Sporting Kansas City,Regular
2001-05-04,2001,MLS,True,Red Bull New York,D.C. United,3,2,,,False,,False,,fbcsv-mls-2001-2001-05-04-Red Bull New York-D.C. United,Regular
2001-05-08,2001,MLS,True,D.C. United,New England Revolution,5,0,,,False,,False,,fbcsv-mls-2001-2001-05-08-D.C. United-New England Revolution,Regular
2001-05-08,2001,MLS,True,Tampa Bay Mutiny,LA Galaxy,4,4,,,False,,False,,fbcsv-mls-2001-2001-05-08-Tampa Bay Mutiny-LA Galaxy,Regular
2001-05-11,2001,MLS,True,Colorado Rapids,Tampa Bay Mutiny,2,1,,,False,,False,,fbcsv-mls-2001-2001-05-11-Colorado Rapids-Tampa Bay Mutiny,Regular
2001-05-11,2001,MLS,True,D.C. United,San Jose Earthquakes,2,3,,,False,,False,,fbcsv-mls-2001-2001-05-11-D.C. United-San Jose Earthquakes,Regular
2001-05-11,2001,MLS,True,FC Dallas,Columbus Crew SC,4,0,,,False,,False,,fbcsv-mls-2001-2001-05-11-FC Dallas-Columbus Crew SC,Regular
2001-05-11,2001,MLS,True,New England Revolution,Chicago Fire,2,1,,,False,,False,,fbcsv-mls-2001-2001-05-11-New England Revolution-Chicago Fire,Regular
2001-05-11,2001,MLS,True,Red Bull New York,LA Galaxy,2,0,,,False,,False,,fbcsv-mls-2001-2001-05-11-Red Bull New York-LA Galaxy,Regular
2001-05-15,2001,MLS,True,New England Revolution,Columbus Crew SC,2,1,,,False,,False,,fbcsv-mls-2001-2001-05-15-New England Revolution-Columbus Crew SC,Regular
2001-05-15,2001,MLS,True,Red Bull New York,Colorado Rapids,1,0,,,False,,False,,fbcsv-mls-2001-2001-05-15-Red Bull New York-Colorado Rapids,Regular
2001-05-18,2001,MLS,True,Chicago Fire,Sporting Kansas City,2,0,,,False,,False,,fbcsv-mls-2001-2001-05-18-Chicago Fire-Sporting Kansas City,Regular
2001-05-18,2001,MLS,True,Colorado Rapids,New England Revolution,0,1,,,False,,False,,fbcsv-mls-2001-2001-05-18-Colorado Rapids-New England Revolution,Regular
2001-05-18,2001,MLS,True,Columbus Crew SC,D.C. United,2,1,,,False,,False,,fbcsv-mls-2001-2001-05-18-Columbus Crew SC-D.C. United,Regular
2001-05-18,2001,MLS,True,San Jose Earthquakes,Red Bull New York,2,0,,,False,,False,,fbcsv-mls-2001-2001-05-18-San Jose Earthquakes-Red Bull New York,Regular
2001-05-18,2001,MLS,True,LA Galaxy,FC Dallas,0,0,,,False,,False,,fbcsv-mls-2001-2001-05-18-LA Galaxy-FC Dallas,Regular
2001-05-18,2001,MLS,True,Miami Fusion,Tampa Bay Mutiny,3,1,,,False,,False,,fbcsv-mls-2001-2001-05-18-Miami Fusion-Tampa Bay Mutiny,Regular
2001-05-22,2001,MLS,True,Colorado Rapids,Miami Fusion,0,1,,,False,,False,,fbcsv-mls-2001-2001-05-22-Colorado Rapids-Miami Fusion,Regular
2001-05-22,2001,MLS,True,FC Dallas,San Jose Earthquakes,0,2,,,False,,False,,fbcsv-mls-2001-2001-05-22-FC Dallas-San Jose Earthquakes,Regular
2001-05-23,2001,MLS,True,Sporting Kansas City,Red Bull New York,1,0,,,False,,False,,fbcsv-mls-2001-2001-05-23-Sporting Kansas City-Red Bull New York,Regular
2001-05-25,2001,MLS,True,Chicago Fire,San Jose Earthquakes,1,1,,,False,,False,,fbcsv-mls-2001-2001-05-25-Chicago Fire-San Jose Earthquakes,Regular
2001-05-25,2001,MLS,True,Columbus Crew SC,Colorado Rapids,3,3,,,False,,False,,fbcsv-mls-2001-2001-05-25-Columbus Crew SC-Colorado Rapids,Regular
2001-05-25,2001,MLS,True,LA Galaxy,New England Revolution,2,0,,,False,,False,,fbcsv-mls-2001-2001-05-25-LA Galaxy-New England Revolution,Regular
2001-05-25,2001,MLS,True,Tampa Bay Mutiny,Miami Fusion,0,4,,,False,,False,,fbcsv-mls-2001-2001-05-25-Tampa Bay Mutiny-Miami Fusion,Regular
2001-05-29,2001,MLS,True,Chicago Fire,LA Galaxy,3,4,,,False,,False,,fbcsv-mls-2001-2001-05-29-Chicago Fire-LA Galaxy,Regular
2001-05-29,2001,MLS,True,San Jose Earthquakes,Colorado Rapids,1,1,,,False,,False,,fbcsv-mls-2001-2001-05-29-San Jose Earthquakes-Colorado Rapids,Regular
2001-05-29,2001,MLS,True,Miami Fusion,D.C. United,2,1,,,False,,False,,fbcsv-mls-2001-2001-05-29-Miami Fusion-D.C. United,Regular
2001-06-01,2001,MLS,True,Colorado Rapids,San Jose Earthquakes,1,2,,,False,,False,,fbcsv-mls-2001-2001-06-01-Colorado Rapids-San Jose Earthquakes,Regular
2001-06-01,2001,MLS,True,Columbus Crew SC,LA Galaxy,1,1,,,False,,False,,fbcsv-mls-2001-2001-06-01-Columbus Crew SC-LA Galaxy,Regular
2001-06-01,2001,MLS,True,D.C. United,Chicago Fire,1,2,,,False,,False,,fbcsv-mls-2001-2001-06-01-D.C. United-Chicago Fire,Regular
2001-06-01,2001,MLS,True,FC Dallas,Miami Fusion,2,6,,,False,,False,,fbcsv-mls-2001-2001-06-01-FC Dallas-Miami Fusion,Regular
2001-06-01,2001,MLS,True,Tampa Bay Mutiny,Sporting Kansas City,1,2,,,False,,False,,fbcsv-mls-2001-2001-06-01-Tampa Bay Mutiny-Sporting Kansas City,Regular
2001-06-02,2001,MLS,True,New England Revolution,Red Bull New York,1,1,,,False,,False,,fbcsv-mls-2001-2001-06-02-New England Revolution-Red Bull New York,Regular
2001-06-05,2001,MLS,True,Tampa Bay Mutiny,FC Dallas,0,1,,,False,,False,,fbcsv-mls-2001-2001-06-05-Tampa Bay Mutiny-FC Dallas,Regular
2001-06-08,2001,MLS,True,Chicago Fire,Columbus Crew SC,1,0,,,False,,False,,fbcsv-mls-2001-2001-06-08-Chicago Fire-Columbus Crew SC,Regular
2001-06-08,2001,MLS,True,FC Dallas,D.C. United,3,0,,,False,,False,,fbcsv-mls-2001-2001-06-08-FC Dallas-D.C. United,Regular
2001-06-08,2001,MLS,True,San Jose Earthquakes,LA Galaxy,3,1,,,False,,False,,fbcsv-mls-2001-2001-06-08-San Jose Earthquakes-LA Galaxy,Regular
2001-06-08,2001,MLS,True,Miami Fusion,Sporting Kansas City,5,1,,,False,,False,,fbcsv-mls-2001-2001-06-08-Miami Fusion-Sporting Kansas City,Regular
2001-06-08,2001,MLS,True,New England Revolution,Tampa Bay Mutiny,3,0,,,False,,False,,fbcsv-mls-2001-2001-06-08-New England Revolution-Tampa Bay Mutiny,Regular
2001-06-12,2001,MLS,True,D.C. United,Red Bull New York,2,1,,,False,,False,,fbcsv-mls-2001-2001-06-12-D.C. United-Red Bull New York,Regular
2001-06-12,2001,MLS,True,LA Galaxy,Sporting Kansas City,4,0,,,False,,False,,fbcsv-mls-2001-2001-06-12-LA Galaxy-Sporting Kansas City,Regular
2001-06-15,2001,MLS,True,Colorado Rapids,FC Dallas,3,6,,,False,,False,,fbcsv-mls-2001-2001-06-15-Colorado Rapids-FC Dallas,Regular
2001-06-15,2001,MLS,True,Columbus Crew SC,Tampa Bay Mutiny,6,1,,,False,,False,,fbcsv-mls-2001-2001-06-15-Columbus Crew SC-Tampa Bay Mutiny,Regular
2001-06-15,2001,MLS,True,Miami Fusion,LA Galaxy,3,3,,,False,,False,,fbcsv-mls-2001-2001-06-15-Miami Fusion-LA Galaxy,Regular
2001-06-15,2001,MLS,True,Red Bull New York,San Jose Earthquakes,0,0,,,False,,False,,fbcsv-mls-2001-2001-06-15-Red Bull New York-San Jose Earthquakes,Regular
2001-06-15,2001,MLS,True,Sporting Kansas City,D.C. United,0,3,,,False,,False,,fbcsv-mls-2001-2001-06-15-Sporting Kansas City-D.C. United,Regular
2001-06-19,2001,MLS,True,New England Revolution,Colorado Rapids,3,3,,,False,,False,,fbcsv-mls-2001-2001-06-19-New England Revolution-Colorado Rapids,Regular
2001-06-22,2001,MLS,True,Chicago Fire,New England Revolution,1,1,,,False,,False,,fbcsv-mls-2001-2001-06-22-Chicago Fire-New England Revolution,Regular
2001-06-22,2001,MLS,True,FC Dallas,Columbus Crew SC,1,2,,,False,,False,,fbcsv-mls-2001-2001-06-22-FC Dallas-Columbus Crew SC,Regular
2001-06-22,2001,MLS,True,San Jose Earthquakes,Sporting Kansas City,2,0,,,False,,False,,fbcsv-mls-2001-2001-06-22-San Jose Earthquakes-Sporting Kansas City,Regular
2001-06-22,2001,MLS,True,LA Galaxy,Red Bull New York,2,0,,,False,,False,,fbcsv-mls-2001-2001-06-22-LA Galaxy-Red Bull New York,Regular
2001-06-22,2001,MLS,True,Tampa Bay Mutiny,D.C. United,3,2,,,False,,False,,fbcsv-mls-2001-2001-06-22-Tampa Bay Mutiny-D.C. United,Regular
2001-06-29,2001,MLS,True,Chicago Fire,Red Bull New York,3,1,,,False,,False,,fbcsv-mls-2001-2001-06-29-Chicago Fire-Red Bull New York,Regular
2001-06-29,2001,MLS,True,D.C. United,Colorado Rapids,1,1,,,False,,False,,fbcsv-mls-2001-2001-06-29-D.C. United-Colorado Rapids,Regular
2001-06-29,2001,MLS,True,FC Dallas,LA Galaxy,0,0,,,False,,False,,fbcsv-mls-2001-2001-06-29-FC Dallas-LA Galaxy,Regular
2001-06-29,2001,MLS,True,Miami Fusion,Columbus Crew SC,4,3,,,False,,False,,fbcsv-mls-2001-2001-06-29-Miami Fusion-Columbus Crew SC,Regular
2001-06-29,2001,MLS,True,Sporting Kansas City,Tampa Bay Mutiny,3,0,,,False,,False,,fbcsv-mls-2001-2001-06-29-Sporting Kansas City-Tampa Bay Mutiny,Regular
2001-07-03,2001,MLS,True,Colorado Rapids,D.C. United,3,1,,,False,,False,,fbcsv-mls-2001-2001-07-03-Colorado Rapids-D.C. United,Regular
2001-07-03,2001,MLS,True,FC Dallas,New England Revolution,1,1,,,False,,False,,fbcsv-mls-2001-2001-07-03-FC Dallas-New England Revolution,Regular
2001-07-03,2001,MLS,True,San Jose Earthquakes,Miami Fusion,1,1,,,False,,False,,fbcsv-mls-2001-2001-07-03-San Jose Earthquakes-Miami Fusion,Regular
2001-07-03,2001,MLS,True,LA Galaxy,Columbus Crew SC,0,2,,,False,,False,,fbcsv-mls-2001-2001-07-03-LA Galaxy-Columbus Crew SC,Regular
2001-07-03,2001,MLS,True,Tampa Bay Mutiny,Red Bull New York,1,2,,,False,,False,,fbcsv-mls-2001-2001-07-03-Tampa Bay Mutiny-Red Bull New York,Regular
2001-07-03,2001,MLS,True,Sporting Kansas City,Chicago Fire,0,7,,,False,,False,,fbcsv-mls-2001-2001-07-03-Sporting Kansas City-Chicago Fire,Regular
2001-07-06,2001,MLS,True,Colorado Rapids,San Jose Earthquakes,3,1,,,False,,False,,fbcsv-mls-2001-2001-07-06-Colorado Rapids-San Jose Earthquakes,Regular
2001-07-06,2001,MLS,True,Columbus Crew SC,FC Dallas,2,2,,,False,,False,,fbcsv-mls-2001-2001-07-06-Columbus Crew SC-FC Dallas,Regular
2001-07-06,2001,MLS,True,D.C. United,LA Galaxy,0,3,,,False,,False,,fbcsv-mls-2001-2001-07-06-D.C. United-LA Galaxy,Regular
2001-07-06,2001,MLS,True,Miami Fusion,Red Bull New York,0,3,,,False,,False,,fbcsv-mls-2001-2001-07-06-Miami Fusion-Red Bull New York,Regular
2001-07-06,2001,MLS,True,Tampa Bay Mutiny,Chicago Fire,2,3,,,False,,False,,fbcsv-mls-2001-2001-07-06-Tampa Bay Mutiny-Chicago Fire,Regular
2001-07-06,2001,MLS,True,New England Revolution,Sporting Kansas City,1,2,,,False,,False,,fbcsv-mls-2001-2001-07-06-New England Revolution-Sporting Kansas City,Regular
2001-07-13,2001,MLS,True,Chicago Fire,Colorado Rapids,1,0,,,False,,False,,fbcsv-mls-2001-2001-07-13-Chicago Fire-Colorado Rapids,Regular
2001-07-13,2001,MLS,True,San Jose Earthquakes,Tampa Bay Mutiny,2,1,,,False,,False,,fbcsv-mls-2001-2001-07-13-San Jose Earthquakes-Tampa Bay Mutiny,Regular
2001-07-13,2001,MLS,True,LA Galaxy,Miami Fusion,3,0,,,False,,False,,fbcsv-mls-2001-2001-07-13-LA Galaxy-Miami Fusion,Regular
2001-07-13,2001,MLS,True,New England Revolution,D.C. United,1,3,,,False,,False,,fbcsv-mls-2001-2001-07-13-New England Revolution-D.C. United,Regular
2001-07-13,2001,MLS,True,Sporting Kansas City,FC Dallas,3,2,,,False,,False,,fbcsv-mls-2001-2001-07-13-Sporting Kansas City-FC Dallas,Regular
2001-07-16,2001,MLS,True,New England Revolution,LA Galaxy,3,2,,,False,,False,,fbcsv-mls-2001-2001-07-16-New England Revolution-LA Galaxy,Regular
2001-07-17,2001,MLS,True,Colorado Rapids,Sporting Kansas City,0,0,,,False,,False,,fbcsv-mls-2001-2001-07-17-Colorado Rapids-Sporting Kansas City,Regular
2001-07-17,2001,MLS,True,Columbus Crew SC,Red Bull New York,2,1,,,False,,False,,fbcsv-mls-2001-2001-07-17-Columbus Crew SC-Red Bull New York,Regular
2001-07-17,2001,MLS,True,FC Dallas,Tampa Bay Mutiny,3,0,,,False,,False,,fbcsv-mls-2001-2001-07-17-FC Dallas-Tampa Bay Mutiny,Regular
2001-07-17,2001,MLS,True,San Jose Earthquakes,D.C. United,4,0,,,False,,False,,fbcsv-mls-2001-2001-07-17-San Jose Earthquakes-D.C. United,Regular
2001-07-17,2001,MLS,True,Miami Fusion,Chicago Fire,2,1,,,False,,False,,fbcsv-mls-2001-2001-07-17-Miami Fusion-Chicago Fire,Regular
2001-07-20,2001,MLS,True,Chicago Fire,FC Dallas,2,1,,,False,,False,,fbcsv-mls-2001-2001-07-20-Chicago Fire-FC Dallas,Regular
2001-07-20,2001,MLS,True,Columbus Crew SC,San Jose Earthquakes,2,1,,,False,,False,,fbcsv-mls-2001-2001-07-20-Columbus Crew SC-San Jose Earthquakes,Regular
2001-07-20,2001,MLS,True,Miami Fusion,New England Revolution,1,1,,,False,,False,,fbcsv-mls-2001-2001-07-20-Miami Fusion-New England Revolution,Regular
2001-07-20,2001,MLS,True,Tampa Bay Mutiny,Colorado Rapids,1,2,,,False,,False,,fbcsv-mls-2001-2001-07-20-Tampa Bay Mutiny-Colorado Rapids,Regular
2001-07-20,2001,MLS,True,Red Bull New York,D.C. United,2,1,,,False,,False,,fbcsv-mls-2001-2001-07-20-Red Bull New York-D.C. United,Regular
2001-07-28,2001,MLS,True,Sporting Kansas City,New England Revolution,2,0,,,False,,False,,fbcsv-mls-2001-2001-07-28-Sporting Kansas City-New England Revolution,Regular
2001-07-31,2001,MLS,True,Columbus Crew SC,Chicago Fire,3,0,,,False,,False,,fbcsv-mls-2001-2001-07-31-Columbus Crew SC-Chicago Fire,Regular
2001-07-31,2001,MLS,True,D.C. United,Miami Fusion,2,2,,,False,,False,,fbcsv-mls-2001-2001-07-31-D.C. United-Miami Fusion,Regular
2001-08-03,2001,MLS,True,Colorado Rapids,Chicago Fire,1,1,,,False,,False,,fbcsv-mls-2001-2001-08-03-Colorado Rapids-Chicago Fire,Regular
2001-08-03,2001,MLS,True,Tampa Bay Mutiny,San Jose Earthquakes,2,0,,,False,,False,,fbcsv-mls-2001-2001-08-03-Tampa Bay Mutiny-San Jose Earthquakes,Regular
2001-08-03,2001,MLS,True,New England Revolution,FC Dallas,5,1,,,False,,False,,fbcsv-mls-2001-2001-08-03-New England Revolution-FC Dallas,Regular
2001-08-03,2001,MLS,True,Red Bull New York,Miami Fusion,2,1,,,False,,False,,fbcsv-mls-2001-2001-08-03-Red Bull New York-Miami Fusion,Regular
2001-08-03,2001,MLS,True,Sporting Kansas City,Columbus Crew SC,1,3,,,False,,False,,fbcsv-mls-2001-2001-08-03-Sporting Kansas City-Columbus Crew SC,Regular
2001-08-07,2001,MLS,True,New England Revolution,San Jose Earthquakes,1,5,,,False,,False,,fbcsv-mls-2001-2001-08-07-New England Revolution-San Jose Earthquakes,Regular
2001-08-10,2001,MLS,True,Chicago Fire,Tampa Bay Mutiny,3,1,,,False,,False,,fbcsv-mls-2001-2001-08-10-Chicago Fire-Tampa Bay Mutiny,Regular
2001-08-10,2001,MLS,True,FC Dallas,Red Bull New York,3,0,,,False,,False,,fbcsv-mls-2001-2001-08-10-FC Dallas-Red Bull New York,Regular
2001-08-10,2001,MLS,True,San Jose Earthquakes,Columbus Crew SC,2,2,,,False,,False,,fbcsv-mls-2001-2001-08-10-San Jose Earthquakes-Columbus Crew SC,Regular
2001-08-10,2001,MLS,True,LA Galaxy,D.C. United,1,0,,,False,,False,,fbcsv-mls-2001-2001-08-10-LA Galaxy-D.C. United,Regular
2001-08-10,2001,MLS,True,New England Revolution,Miami Fusion,1,4,,,False,,False,,fbcsv-mls-2001-2001-08-10-New England Revolution-Miami Fusion,Regular
2001-08-11,2001,MLS,True,Colorado Rapids,Sporting Kansas City,2,2,,,False,,False,,fbcsv-mls-2001-2001-08-11-Colorado Rapids-Sporting Kansas City,Regular
2001-08-14,2001,MLS,True,Chicago Fire,Miami Fusion,1,2,,,False,,False,,fbcsv-mls-2001-2001-08-14-Chicago Fire-Miami Fusion,Regular
2001-08-14,2001,MLS,True,Columbus Crew SC,FC Dallas,3,0,,,False,,False,,fbcsv-mls-2001-2001-08-14-Columbus Crew SC-FC Dallas,Regular
2001-08-14,2001,MLS,True,D.C. United,Red Bull New York,1,2,,,False,,False,,fbcsv-mls-2001-2001-08-14-D.C. United-Red Bull New York,Regular
2001-08-14,2001,MLS,True,Sporting Kansas City,LA Galaxy,1,2,,,False,,False,,fbcsv-mls-2001-2001-08-14-Sporting Kansas City-LA Galaxy,Regular
2001-08-17,2001,MLS,True,San Jose Earthquakes,Chicago Fire,0,1,,,False,,False,,fbcsv-mls-2001-2001-08-17-San Jose Earthquakes-Chicago Fire,Regular
2001-08-17,2001,MLS,True,LA Galaxy,Tampa Bay Mutiny,5,1,,,False,,False,,fbcsv-mls-2001-2001-08-17-LA Galaxy-Tampa Bay Mutiny,Regular
2001-08-17,2001,MLS,True,Miami Fusion,FC Dallas,4,2,,,False,,False,,fbcsv-mls-2001-2001-08-17-Miami Fusion-FC Dallas,Regular
2001-08-17,2001,MLS,True,New England Revolution,D.C. United,2,1,,,False,,False,,fbcsv-mls-2001-2001-08-17-New England Revolution-D.C. United,Regular
2001-08-18,2001,MLS,True,Red Bull New York,Columbus Crew SC,0,1,,,False,,False,,fbcsv-mls-2001-2001-08-18-Red Bull New York-Columbus Crew SC,Regular
2001-08-18,2001,MLS,True,Sporting Kansas City,Colorado Rapids,3,2,,,False,,False,,fbcsv-mls-2001-2001-08-18-Sporting Kansas City-Colorado Rapids,Regular
2001-08-24,2001,MLS,True,D.C. United,Columbus Crew SC,2,1,,,False,,False,,fbcsv-mls-2001-2001-08-24-D.C. United-Columbus Crew SC,Regular
2001-08-24,2001,MLS,True,FC Dallas,Sporting Kansas City,3,0,,,False,,False,,fbcsv-mls-2001-2001-08-24-FC Dallas-Sporting Kansas City,Regular
2001-08-24,2001,MLS,True,San Jose Earthquakes,Colorado Rapids,5,2,,,False,,False,,fbcsv-mls-2001-2001-08-24-San Jose Earthquakes-Colorado Rapids,Regular
2001-08-24,2001,MLS,True,LA Galaxy,Chicago Fire,1,3,,,False,,False,,fbcsv-mls-2001-2001-08-24-LA Galaxy-Chicago Fire,Regular
2001-08-24,2001,MLS,True,Miami Fusion,Red Bull New York,2,3,,,False,,False,,fbcsv-mls-2001-2001-08-24-Miami Fusion-Red Bull New York,Regular
2001-08-25,2001,MLS,True,Tampa Bay Mutiny,New England Revolution,0,0,,,False,,False,,fbcsv-mls-2001-2001-08-25-Tampa Bay Mutiny-New England Revolution,Regular
2001-08-28,2001,MLS,True,Chicago Fire,Columbus Crew SC,2,1,,,False,,False,,fbcsv-mls-2001-2001-08-28-Chicago Fire-Columbus Crew SC,Regular
2001-08-28,2001,MLS,True,Tampa Bay Mutiny,FC Dallas,2,3,,,False,,False,,fbcsv-mls-2001-2001-08-28-Tampa Bay Mutiny-FC Dallas,Regular
2001-08-31,2001,MLS,True,Columbus Crew SC,New England Revolution,4,1,,,False,,False,,fbcsv-mls-2001-2001-08-31-Columbus Crew SC-New England Revolution,Regular
2001-08-31,2001,MLS,True,D.C. United,Tampa Bay Mutiny,5,1,,,False,,False,,fbcsv-mls-2001-2001-08-31-D.C. United-Tampa Bay Mutiny,Regular
2001-08-31,2001,MLS,True,San Jose Earthquakes,Sporting Kansas City,3,0,,,False,,False,,fbcsv-mls-2001-2001-08-31-San Jose Earthquakes-Sporting Kansas City,Regular
2001-08-31,2001,MLS,True,LA Galaxy,Colorado Rapids,3,2,,,False,,False,,fbcsv-mls-2001-2001-08-31-LA Galaxy-Colorado Rapids,Regular
2001-08-31,2001,MLS,True,Red Bull New York,Chicago Fire,0,1,,,False,,False,,fbcsv-mls-2001-2001-08-31-Red Bull New York-Chicago Fire,Regular
2001-09-06,2001,MLS,True,Red Bull New York,New England Revolution,3,1,,,False,,False,,fbcsv-mls-2001-2001-09-06-Red Bull New York-New England Revolution,Regular
2001-09-07,2001,MLS,True,Chicago Fire,FC Dallas,2,2,,,False,,False,,fbcsv-mls-2001-2001-09-07-Chicago Fire-FC Dallas,Regular
2001-09-07,2001,MLS,True,Colorado Rapids,LA Galaxy,0,2,,,False,,False,,fbcsv-mls-2001-2001-09-07-Colorado Rapids-LA Galaxy,Regular
2001-09-07,2001,MLS,True,Miami Fusion,D.C. United,3,1,,,False,,False,,fbcsv-mls-2001-2001-09-07-Miami Fusion-D.C. United,Regular
2001-09-07,2001,MLS,True,Sporting Kansas City,San Jose Earthquakes,1,0,,,False,,False,,fbcsv-mls-2001-2001-09-07-Sporting Kansas City-San Jose Earthquakes,Regular
2001-09-08,2001,MLS,True,Tampa Bay Mutiny,Columbus Crew SC,1,2,,,False,,False,,fbcsv-mls-2001-2001-09-08-Tampa Bay Mutiny-Columbus Crew SC,Regular
2001-09-20,2001,MLS,True,Chicago Fire,FC Dallas,2,0,,,False,,False,,fbcsv-mls-2001-2001-09-20-Chicago Fire-FC Dallas,Playoff
2001-09-22,2001,MLS,True,Columbus Crew SC,San Jose Earthquakes,1,3,,,False,,False,,fbcsv-mls-2001-2001-09-22-Columbus Crew SC-San Jose Earthquakes,Playoff
2001-09-22,2001,MLS,True,Miami Fusion,Sporting Kansas City,2,0,,,False,,False,,fbcsv-mls-2001-2001-09-22-Miami Fusion-Sporting Kansas City,Playoff
2001-09-23,2001,MLS,True,FC Dallas,Chicago Fire,1,1,,,False,,False,,fbcsv-mls-2001-2001-09-23-FC Dallas-Chicago Fire,Playoff
2001-09-23,2001,MLS,True,LA Galaxy,Red Bull New York,1,1,,,False,,False,,fbcsv-mls-2001-2001-09-23-LA Galaxy-Red Bull New York,Playoff
2001-09-26,2001,MLS,True,San Jose Earthquakes,Columbus Crew SC,3,0,,,False,,False,,fbcsv-mls-2001-2001-09-26-San Jose Earthquakes-Columbus Crew SC,Playoff
2001-09-26,2001,MLS,True,Red Bull New York,LA Galaxy,4,1,,,False,,False,,fbcsv-mls-2001-2001-09-26-Red Bull New York-LA Galaxy,Playoff
2001-09-26,2001,MLS,True,Sporting Kansas City,Miami Fusion,3,0,,,False,,False,,fbcsv-mls-2001-2001-09-26-Sporting Kansas City-Miami Fusion,Playoff
2001-09-29,2001,MLS,True,Chicago Fire,FC Dallas,2,0,,,False,,False,,fbcsv-mls-2001-2001-09-29-Chicago Fire-FC Dallas,Playoff
2001-09-29,2001,MLS,True,LA Galaxy,Red Bull New York,3,2,,,False,,False,,fbcsv-mls-2001-2001-09-29-LA Galaxy-Red Bull New York,Playoff
